pmid	filename	text
16143638	pmid-16143638.txt	"16143638|t|Combinaciones de cambios genéticos en el gen modulador del elemento sensible al AMP cíclico humano: ¿una pista para entender algunas formas de infertilidad masculina?
16143638|a|El gen modulador del elemento sensible al AMP cíclico (CREM) juega un papel fundamental en la espermatogénesis del ratón, pero su papel en la infertilidad humana no ha sido completamente establecido. Realizamos un análisis de mutaciones en 13 hombres eslovenos con arresto de espermátidas redondas y en seis controles. Se identificaron once cambios genéticos en el gen CREM humano, tres nuevos polimorfismos de nucleótido único [dentro de los promotores P1, P3 y la secuencia intermedia 1 (IVS1)], una inserción (IVS2) y una mutación sin sentido (exón gamma). Algunos pacientes infértiles parecen acumular cambios genéticos potencialmente dañinos. Identificamos a un paciente sin proteína inmunorreactiva CREM que era homocigoto para los cambios nucleotídicos en todos los promotores, IVS 1, 2, 6, y era heterocigoto para la mutación en el exón gamma. Curiosamente, la inserción en IVS2 (IVS2-58_55insT) resulta en una disminución de cuatro veces en la unión de proteínas nucleares. Las predicciones informáticas sugirieron la presencia de un posible nuevo promotor CREM, sin embargo, la amplificación aleatoria de extremos de cDNA de la biblioteca de cDNA testicular humano no tuvo éxito en confirmar un nuevo sitio de inicio de transcripción del gen CREM. Se requiere un análisis de un número mayor de pacientes y controles para dilucidar si las combinaciones observadas de cambios genéticos en el gen CREM pueden explicar algunas formas de infertilidad masculina.
"
16152606	pmid-16152606.txt	"16152606|t|Frecuencia de portadores de la mutación 657del5 en el gen NBS1 en una población de pacientes pediátricos polacos con malignidades linfoides esporádicas.
16152606|a|El síndrome de rotura de Nijmegen (NBS) es una enfermedad autosómica recesiva humana caracterizada por inestabilidad genómica y predisposición aumentada al cáncer, en particular al linfoma y la leucemia. Recientemente, se encontraron frecuencias significativamente más altas de portadores heterocigotos de la mutación fundadora eslavónica NBS1, 657del5, en niños rusos con malignidades linfoides esporádicas y en adultos polacos con linfoma no Hodgkin (NHL). Además, la sustitución 643C>T (R215W) también se ha encontrado en exceso entre niños con leucemia linfoblástica aguda (ALL). En un intento por evaluar la contribución de ambas mutaciones al desarrollo de malignidades linfoides esporádicas, analizamos muestras de ADN de un gran grupo de pacientes pediátricos polacos. Se encontró la mutación 657del5 del gen NBS1 en un alelo en 3 de 270 pacientes con ALL y 2 de 212 niños y adolescentes con NHL; no se encontró portador entre 63 pacientes con linfoma de Hodgkin (HL). No se detectaron portadores de la variante R215W en ningún grupo estudiado. La frecuencia relativa de la mutación 657del5 se calculó a partir de un total de 6.984 controles emparejados por lugar de residencia del paciente, de los cuales se encontraron 42 portadores (frecuencia = 0,006). En la población analizada con malignidades, se encontró una mayor razón de posibilidades para la aparición de la mutación 657del5 en comparación con la población polaca de control (rango de OR 1,48-1,85, intervalo de confianza del 95% 1,18-2,65). Este hallazgo indica que la frecuencia de portadores de la mutación aumentó en pacientes con ALL y NHL (p < 0,05). Sin embargo, la heterocigosidad del gen NBS1 no es un factor de riesgo importante para las malignidades linfoides en la infancia y adolescencia.
"
16157158	pmid-16157158.txt	"16157158|t|Una sustitución Cys 23-Ser 23 en el gen del receptor 5-HT(2C) influye en la regulación del peso corporal en mujeres con trastorno afectivo estacional: un estudio colaborativo austriaco-canadiense.
16157158|a|La mayoría de las mujeres con trastorno afectivo estacional (TAE) presentan síntomas vegetativos atípicos como comer en exceso y aumento de peso durante la depresión. El receptor de serotonina 2C (5-HT(2C)) juega un papel clave en el control del apetito y la saciedad. Se ha demostrado que una sustitución Cys 23-Ser 23, codificada por un polimorfismo de nucleótido único (Cys 23-Ser) dentro del gen 5-HT(2C), influye en la función del 5-HT(2C). Hipotetizamos que Cys 23-Ser influye en la regulación del peso en mujeres con TAE. Se genotipificaron dos muestras independientes de Austria (162 mujeres con TAE, 119 controles) y Canadá (90 mujeres con TAE, 42 controles) para Cys 23-Ser. Se analizó la influencia en la regulación del peso dentro de los pacientes con características atípicas. En los austriacos, la distribución del genotipo difirió entre pacientes y controles (p=0,044) y Cys 23-Ser se asoció con el peso (p=0,039), el índice de masa corporal (IMC; p=0,038) y el cambio estacional del apetito (p=0,031). Todos los valores fueron más altos en los portadores Cys/Cys, intermedios en los Cys/Ser y más bajos en los Ser/Ser. En los pacientes canadienses, Cys 23-Ser se asoció con el IMC mínimo de por vida (p=0,046), con valores más bajos en los portadores Ser/Ser. Nuestros datos proporcionan evidencia de que Cys 23-Ser media la gravedad de las alteraciones en la regulación del peso en mujeres con TAE, y las diferencias similares a la dosis génica sugieren un papel funcional directo de Cys 23-Ser en la regulación del comportamiento del peso corporal.
"
16159638	pmid-16159638.txt	"16159638|t|Asociación de atopia y eczema con polimorfismos en el cluster de genes de la familia TIM y la quinasa de células T inducible por IL-2 en el cromosoma 5q33.
16159638|a|ANTECEDENTES: La familia de genes de dominio de inmunoglobulina y mucina de células T (TIM) y el gen para la quinasa de células T inducible por IL-2 (ITK), ubicados en el cromosoma 5q33 y potencialmente involucrados en la proliferación y diferenciación de células T, son buenos genes candidatos para enfermedades alérgicas. OBJETIVO: Evaluamos el papel de los polimorfismos en los genes de la familia TIM y ITK en la atopia, el eczema y el asma. MÉTODOS: Se genotiparon 21 polimorfismos en el cluster de genes TIM-ITK en 564 niños inscritos en el Estudio Respiratorio de Niños de Tucson. Se realizaron pruebas cutáneas con alérgenos comunes a los 6,1 años (n = 508), 10,8 años (n = 539) y 16,6 años (n = 424). El asma y el eczema se evaluaron mediante cuestionario en estos 3 puntos. Se estimaron los riesgos relativos promediados. RESULTADOS: Una inserción/deleción de 15 pb en el exón 4 de TIM 1 se relacionó significativamente con la atopia y el eczema (riesgo relativo asociado con llevar al menos un alelo raro = 1,24 [1,07-1,45], P = 0,005; y 1,43 [1,01-2,01], P = 0,004, respectivamente). Los 3 polimorfismos de nucleótido único (SNP) probados en TIM 3 se relacionaron significativamente con la atopia y el eczema. Uno de ellos, en la posición +4259 calculada desde el sitio de inicio de la traducción, predice un cambio putativo en la secuencia de aminoácidos de la proteína, y fue el más fuertemente relacionado con la atopia (riesgo relativo = 1,28 [1,12-1,47]; P = 0,0003). Los SNP en la región genómica 5' en ITK, que muestran un desequilibrio de ligamiento moderado con los de TIM 3, tuvieron un efecto independiente en la atopia. Ninguno de los polimorfismos estudiados se relacionó con el asma. CONCLUSIÓN: Nuestros hallazgos respaldan un papel potencial para los SNP en TIM 1, TIM 3 e ITK, independientes entre sí, en enfermedades alérgicas.
"
16167150	pmid-16167150.txt	"16167150|t|Variación genética en UCP2 (proteína desacoplante-2) asociada al metabolismo energético en indios Pima.
16167150|a|OBJETIVOS/HIPÓTESIS: Se cree que la proteína desacoplante-2 (UCP2) tiene un papel en la secreción de insulina y el desarrollo de la obesidad. En este estudio, investigamos los efectos de la variación genética en UCP2 en la diabetes tipo 2 y la obesidad, así como en los fenotipos metabólicos relacionados con estas enfermedades, en indios Pima. MÉTODOS: Se secuenciaron las regiones codificantes y no traducidas de UCP2, y aproximadamente 1 kb de la región 5' aguas arriba, en muestras de ADN tomadas de 83 indios Pima extremadamente obesos que no eran familiares de primer grado. RESULTADOS: Se identificaron cinco variantes: (1) un -866G/A en la región 5' aguas arriba; (2) un G/A en el exón 2; (3) un C/T que resulta en una sustitución Ala55Val en el exón 4; y (4, 5) dos inserciones/deleciones (ins/del; 45-bp y 3-bp) en la región no traducida 3'. Entre los 83 sujetos cuyo ADN fue secuenciado, el -866G/A estaba en concordancia genotípica completa con Ala55Val y el polimorfismo 3-bp ins/del. El polimorfismo G/A en el exón 2 fue extremadamente raro. Para capturar la variación común en este gen para análisis de asociación, el -866G/A (como representante de Ala55Val y el polimorfismo 3-bp ins/del) y el 45-bp ins/del también se genotiparon para 864 indios Pima de sangre completa. Ninguna de estas variantes se asoció con la diabetes tipo 2 o el índice de masa corporal. Sin embargo, en un subgrupo de 185 sujetos que habían sido sometidos a mediciones metabólicas detalladas, estas variantes se asociaron con el gasto energético de 24 horas medido en una cámara metabólica humana (p=0,007 para el 45-bp ins/del y p=0,03 para el -866G/A después de ajustar por edad, sexo, pertenencia familiar, masa libre de grasa y masa grasa). CONCLUSIONES/INTERPRETACIÓN: Nuestros datos indican que la variación en UCP2 puede desempeñar un papel en el metabolismo energético, pero este gen no contribuye significativamente a la etiología de la diabetes tipo 2 y/o la obesidad en indios Pima.
"
16181814	pmid-16181814.txt	"16181814|t|Expresión monoalélica de POLG debido a degradación mediada por nonsense y splicing alternativo en un paciente con síndrome de Alpers.
16181814|a|El síndrome de Alpers es un trastorno autosómico recesivo de depleción del ADN mitocondrial que afecta a niños y adultos jóvenes. Se caracteriza por una enfermedad cerebral y hepática progresiva y mortal. Este síndrome se ha asociado con mutaciones en POLG, el gen que codifica la polimerasa del ADN mitocondrial (pol gamma). La mayoría de los pacientes con síndrome de Alpers han sido encontrados como heterocigotos compuestos, portando dos mutaciones patogénicas en trans en el locus POLG. POLG es un gen codificado en el núcleo cuyo producto proteico se importa a las mitocondrias, donde es esencial para la replicación y reparación del ADN mitocondrial. Estudiamos los fibroblastos de piel de un paciente con síndrome de Alpers que tenía el genotipo E873stop/A467T. La mutación E873stop produce un codón de terminación prematuro (TAG) en el exón 17. La mutación A467T produce una sustitución de treonina por alanina en un sitio altamente conservado en el exón 7. El alelo que lleva el codón de parada (E873-TAG) se predice que produce una polimerasa truncada e inactiva catalíticamente. Sin embargo, solo se detectó la proteína pol gamma de longitud completa mediante análisis de Western blot. Aquí, mostramos que los transcritos que contienen este codón de parada sufren splicing alternativo asociado a nonsense y degradación mediada por nonsense. Más del 95% del ARNm funcional de POLG se derivó del alelo que lleva la mutación A467T y menos del 5% contenía la mutación E873stop. Estos eventos aseguraron que virtualmente toda la proteína POLG en la célula se expresara a partir del alelo A467T. Por lo tanto, el fenotipo de Alpers en este paciente fue consecuencia de una dosis de un solo gen del alelo A467T y la eliminación selectiva de los transcritos que llevan la mutación E873stop.
"
16186368	pmid-16186368.txt	"16186368|t|Caracterización de pacientes con distrofia cristalina de Bietti con mutaciones en CYP4V2.
16186368|a|OBJETIVO: Recientemente se han identificado mutaciones en el gen CYP4V2, un nuevo miembro de la familia de genes citocromo P450 en el cromosoma 4q35, en pacientes con distrofia cristalina de Bietti (DCB). El objetivo de este estudio fue investigar el espectro de mutaciones en este gen en pacientes con DCB de Singapur y caracterizar su fenotipo. MÉTODOS: Se reclutaron nueve pacientes con DCB de seis familias diferentes para el estudio. Los 11 exones del gen CYP4V2 se amplificaron a partir del ADN genómico de los pacientes mediante reacción en cadena de la polimerasa y luego se secuenciaron. Se realizó una caracterización detallada del fenotipo de los pacientes mediante fotografía de fondo de ojo, pruebas de campo visual, angiografía con fluoresceína y electroretinografía (ERG). RESULTADOS: Se identificaron tres mutaciones patogénicas; dos mutaciones, S482X y K386T, fueron nuevas y se encontraron en tres pacientes. La tercera mutación, una deleción previamente identificada de 15 pb que incluía el sitio de splicing 3' para el exón 7, se encontró en los nueve pacientes, seis de los cuales llevaban la deleción en estado homocigoto. El análisis de haplotipos en pacientes y controles indicó un efecto fundador para esta mutación de deleción en el exón 7. Se observó heterogeneidad clínica en los pacientes. Los compuestos heterocigotos para la deleción en el exón 7 parecían tener una enfermedad más grave en comparación con los pacientes homocigotos para la deleción. Hubo una buena correlación entre el estadio clínico de la enfermedad y los cambios en la ERG, pero la edad no se correlacionó con la gravedad de la enfermedad. CONCLUSIONES: Este estudio identificó nuevas mutaciones en el gen CYP4V2 como causa de DCB. Puede existir una alta frecuencia de portadores para la deleción de 15 pb en el exón 7 en la población de Singapur. La caracterización del fenotipo mostró heterogeneidad clínica y la edad no se correlacionó con la gravedad de la enfermedad.
"
16200390	pmid-16200390.txt	"16200390|t|Un análisis genético de enzimas biosintéticas y metabólicas serotoninérgicas en migraña utilizando un enfoque de agrupamiento de ADN.
16200390|a|La migraña es un trastorno de dolor de cabeza primario común y debilitante con importantes implicaciones para la salud mental, física y social. El neurotransmisor cerebral 5-hidroxitriptamina (5-HT; serotonina) está involucrado en las vías nociceptivas y se ha implicado en la fisiopatología de la migraña. Con pocos estudios genéticos que investiguen las enzimas biosintéticas y metabólicas que regulan la tasa de actividad de 5-HT y su relación con la migraña, el objetivo de este estudio fue evaluar las variantes genéticas dentro de los genes humanos de triptófano hidroxilasa (TPH), decarboxilasa de aminoácidos (AADC) y monoaminooxidasa A (MAOA) en la susceptibilidad a la migraña. Este objetivo se llevó a cabo utilizando un diseño experimental de agrupamiento de ADN de alta capacidad, que resultó ser un método muy preciso, sensible y específico para estimar las frecuencias alélicas para los loci de polimorfismo de nucleótido único, inserción-deleción y repetición en tándem de número variable. La aplicación del agrupamiento de ADN a una amplia variedad de loci genéticos proporciona una mayor amplitud en la evaluación de los diseños de estudios de asociación genética basados en la población. A pesar de la aplicación de este método de genotipado de alta capacidad, los resultados negativos del diseño de agrupamiento de ADN de dos etapas utilizado para examinar los loci dentro de los genes TPH, AADC y MAOA no respaldaron su papel en la susceptibilidad a la migraña.
"
16211251	pmid-16211251.txt	"16211251|t|Una nueva sustitución de nucleótido único, Glu 4 Lys, en el gen de la sintasa de leucotrieno C4 asociado con enfermedades alérgicas.
16211251|a|Los leucotrienos cisteinílicos (cysLTs) desempeñan un papel importante en el asma bronquial y pueden mediar la constricción del músculo liso bronquial, aumentar la secreción de moco, la permeabilidad vascular y la infiltración celular. Identificamos una nueva sustitución heterocigota de nucleótido único 10G>A (Glu 4 Lys) en el primer exón del gen de la sintasa de leucotrieno C4 (LTC4S). Esta sustitución se detectó en 5 de 141 pacientes alérgicos, pero no en 110 sujetos no alérgicos. Hubo una diferencia en la frecuencia de Glu 4 Lys entre los pacientes alérgicos y los sujetos no alérgicos (prueba exacta de Fisher, p = 0,0460). Los cinco pacientes con Glu 4 Lys tenían enfermedades alérgicas como asma bronquial y/o dermatitis alérgica. Además, un análisis familiar de Glu 4 Lys reveló una relación con enfermedades alérgicas. Por lo tanto, nuestros resultados sugieren que Glu 4 Lys en LTC4S podría estar asociado con enfermedades alérgicas.
"
16216473	pmid-16216473.txt	"16216473|t|HPRTSardinia: una nueva mutación puntual que causa deficiencia de HPRT sin enfermedad de Lesch-Nyhan.
16216473|a|La deficiencia de hipoxantina-guanina fosforribosiltransferasa (HPRT) siempre causa hiperuricemia y presenta diversos grados de manifestaciones neurológicas, siendo la más grave el síndrome de Lesch-Nyhan. El gen HPRT se encuentra en la región Xq26-q27.2 y consta de 9 exones. Se han identificado al menos 300 mutaciones diferentes en diferentes sitios en la región codificante de HPRT desde el exón 1 hasta el exón 9. Se ha determinado una nueva mutación en el gen HPRT en un paciente con deficiencia completa de actividad eritrocitaria, con hiperuricemia y gota pero sin enfermedad de Lesch-Nyhan. El análisis de fibroblastos cultivados reveló una actividad residual mínima de HPRT principalmente cuando la guanina era el sustrato. La secuenciación del ADN genómico demostró la heterocigosis de la madre del paciente para la mutación y la ausencia de mutación en su hermano. La mutación consiste en una transversión C-->T en la base cDNA 463 (C463T) en el exón 6, lo que resulta en una sustitución de prolina por serina en el codón 155 (P155S). Esta mutación no había sido reportada previamente y se ha designado como HPRT(Sardinia). La mutación identificada en este paciente permite cierta expresión de la enzima funcional en células nucleadas como los fibroblastos, lo que indica que este tipo de células puede agregar información adicional al análisis convencional de sangre. Una encuesta multicéntrica que reúna pacientes con formas neurológicas variantes podría contribuir a comprender la fisiopatología de los síntomas neuroconductuales de la deficiencia de HPRT.
"
16252083	pmid-16252083.txt	"16252083|t|Polimorfismos del gen de reparación de emparejamiento de ADN HMSH2 en la aparición y progresión del cáncer de mama.
16252083|a|La respuesta de la célula al daño del ADN y su capacidad para mantener la estabilidad genómica mediante la reparación del ADN son cruciales para prevenir la iniciación y progresión del cáncer. Por lo tanto, los polimorfismos de los genes de reparación del ADN pueden afectar el proceso de carcinogénesis. La importancia de la variabilidad genética de los componentes de los genes de reparación de emparejamiento (MMR) está bien documentada en el cáncer colorrectal, pero se sabe poco sobre su papel en el cáncer de mama. hMSH2 es una de las proteínas cruciales de MMR. Realizamos un estudio de casos y controles para probar la asociación entre dos polimorfismos en el gen hMSH2: una transición A -> G en la posición 127 produciendo una sustitución Asn -> Ser en el codón 127 (el polimorfismo Asn127Ser) y una transición G -> A en la posición 1032 que resulta en un cambio Gly -> Asp en el codón 322 (el polimorfismo Gly322Asp) y el riesgo y la progresión del cáncer de mama. Los genotipos se determinaron en ADN de linfocitos de sangre periférica de 150 pacientes con cáncer de mama y 150 mujeres de la misma edad (controles) mediante polimorfismo de longitud de fragmentos de restricción y PCR específica de alelo. No observamos ninguna correlación entre los polimorfismos estudiados y la progresión del cáncer de mama evaluada por metástasis nodales, tamaño del tumor y clasificación de Bloom-Richardson. Se encontró una fuerte asociación entre la aparición del cáncer de mama y el fenotipo Gly / Gly del polimorfismo Gly322Asp (razón de probabilidades 8,39; intervalo de confianza del 95% 1,44-48,8). Por lo tanto, MMR puede desempeñar un papel en la carcinogénesis de mama y el polimorfismo Gly322Asp del gen hMSH2 puede considerarse como un posible marcador en el cáncer de mama.
"
16256386	pmid-16256386.txt	"16256386|t|Mutaciones de fenilcetonuria en el norte de China
16256386|a|Se describe el espectro de mutaciones del gen de la fenilalanina hidroxilasa (PAH) en pacientes con fenilcetonuria (PKU) en el norte de China, con una discusión sobre la correlación genotipo-fenotipo. Se estudiaron todos los exones del gen PAH en 185 pacientes no relacionados con PKU del norte de China mediante PCR/SSCP y secuenciación de ADN. Se detectaron un total de 70 mutaciones diferentes, incluyendo 42 mutaciones missense, 12 splice, 7 nonsense, 5 deleciones, 3 inserciones y 1 mutación silence/splice, en 349/370 alelos mutantes (94,3%). Las mutaciones deleción, inserción y cambio de marco se encontraron por primera vez en pacientes chinos con PKU. Las mutaciones R243Q, EX6-96A>G, R111X, Y356X y R413P fueron las mutaciones prevalentes con frecuencias relativas del 22,2%, 11,1%, 8,7%, 6,5% y 6,5%, respectivamente. Se identificaron quince nuevas mutaciones en este estudio: I38fsX19, IVS4+3G>C, Y154H, R157K, R157I, T200fsX6, Q267H, Q267E, F302fsX39, G346R, S349A, L367L, R400K, IVS12+4A>G y IVS12+6T>A. Cada una de ellas ocurre con una frecuencia muy baja (0,3-1,1%). El espectro de mutaciones de PKU en China es similar al de otras poblaciones asiáticas, pero significativamente diferente al de las poblaciones europeas. En total, se encontraron 70 mutaciones diferentes en 109 genotipos distribuidos entre 185 pacientes con PKU. Como se muestra en el análisis, la actividad residual predicha encontrada en la mayoría de los individuos con PKU coincide con sus fenotipos in vivo, aunque también se encontraron evidencias de inconsistencias fenotípicas entre sujetos con genotipos similares y discordancia entre los efectos in vitro e in vivo de algunos alelos mutantes. El estudio nos permite construir una base de datos nacional en China que sirve como una herramienta valiosa para el asesoramiento genético y la evaluación pronóstica de futuros casos de PKU.
"
16277682	pmid-16277682.txt	"16277682|t|Segregación de una mutación M404V del gen p62/sequestosoma 1 (p62/SQSTM1) con la enfermedad ósea de Paget poliostótica en una familia italiana.
16277682|a|Las mutaciones del gen p62/Sequestosoma 1 (p62/SQSTM1) son responsables tanto de formas esporádicas como familiares de la enfermedad ósea de Paget (EOP). Originalmente describimos una sustitución de metionina por valina en el codón 404 (M404V) del exón 8, en el dominio de unión a proteínas de ubiquitina del gen p62/SQSTM1 en un paciente italiano con EOP. La recopilación de datos del árbol genealógico del paciente proporcionó evidencia de una forma familiar de EOP. La extensión del análisis genético a otros familiares de esta familia demostró la segregación de la mutación M404V con el fenotipo de EOP poliostótica y permitió la identificación de seis portadores asintomáticos del gen. Se obtuvo ADN para el análisis mutacional de la secuencia de codificación del exón 8 de 22 sujetos, 4 pacientes con EOP y 18 miembros clínicamente no afectados. De los cinco miembros afectados clínicamente de la familia, cuatro poseían la mutación M404V y presentaban la forma poliostótica de EOP, excepto un paciente con una localización esquelética única evaluada por radiografía y otro con una enfermedad poliostótica que había fallecido varios años antes del análisis de ADN. Tanto la reconstitución como el análisis mutacional del árbol genealógico mostraron que seis sujetos no afectados portaban la mutación M404V, lo que representa potenciales portadores asintomáticos del gen cuyos niveles circulantes de fosfatasa alcalina se evaluaron recientemente como aún dentro del rango normal. En conjunto, estos resultados respaldan una correlación genotipo-fenotipo entre la mutación M404V en el gen p62/SQSTM1 y la forma poliostótica de EOP en esta familia. La alta penetrancia del rasgo de EOP en esta familia, junto con el estudio de los portadores asintomáticos del gen, nos permitirá confirmar la propuesta correlación genotipo-fenotipo y evaluar el uso potencial del análisis mutacional del gen p62/SQSTM1 en la detección temprana de familiares en riesgo de EOP.
"
16288197	pmid-16288197.txt	"16288197|t|Homogeneidad genética para los loci de microcoria congénita heredada en una familia india asiática.
16288197|a|OBJETIVO: La microcoria congénita es un trastorno del desarrollo raro autosómico dominante del iris asociado con miopía y glaucoma juvenil de ángulo abierto. Se ha informado previamente de un vínculo con el locus cromosómico 13q31-q32 en una gran familia francesa. En el presente estudio, se estudió una familia india asiática de tres generaciones con 15 miembros afectados de microcoria congénita (pupila con un diámetro <2 mm) para el vínculo con marcadores microsatélites candidatos en el locus 13q31-q32. MÉTODOS: Se examinó clínicamente a 24 miembros de la familia y se extrajo ADN genómico. Se amplificaron por PCR los marcadores microsatélites en 13q31-q32 y se ejecutaron en un analizador genético ABI Prism 310 y se genotiparon con el análisis GeneScan. Se realizaron análisis de vínculo de dos puntos y multipunto utilizando los programas MLINK y SUPERLINK. RESULTADOS: Se encontraron puntuaciones LOD de dos puntos máximas de 3,5, 4,7 y 5,3 coincidentes con los marcadores consecutivos D13S154, DCT y D13S1280. El análisis multipunto reveló una región de 4 cM que abarca D13S1300 a D13S1280 donde el LOD permanece justo por encima de 6,0. Así, confirmamos la localización del locus de microcoria congénita en el locus cromosómico 13q31-q32. Además, se examinaron ocho individuos que tenían tanto microcoria como glaucoma para los genes de glaucoma: miocilina (MYOC), optineurina (OPTN) y CYP1B1. Mediante secuenciación directa se observó una mutación puntual (144 G>A) que resulta en una sustitución Q48H en el exón 1 del gen MYOC en cinco de los ocho pacientes con glaucoma, pero no en miembros de la familia no afectados y 100 controles no relacionados. CONCLUSIONES: Hemos confirmado la localización del locus de microcoria congénita (MCOR) en 13q31-q32 en una gran familia india asiática y concluimos que la información actual sugiere que este es un trastorno de un solo locus y genéticamente homogéneo. Cuando se combina con el artículo de vínculo inicial, nuestros datos de haplotipo y vínculo mapean el locus MCOR a una región de 6-7 cM entre D13S265 y D13S1280. El locus DCT, un miembro de la familia de la tirosinasa involucrado en la pigmentación, se mapea dentro de esta región. Los datos presentados aquí respaldan la hipótesis de que la microcoria congénita es un factor de riesgo potencial para el glaucoma, aunque esta observación se complica por la segregación parcial de MYOC Q48H (1q24.3-q25.2), una mutación conocida por estar asociada con el glaucoma en India. La caracterización del gen de la microcoria continúa con la esperanza de que conduzca a una mejor comprensión de la causación de la microcoria y el glaucoma. Se discute la relación entre la microcoria, el glaucoma y la mutación MYOC Q48H en esta familia.
"
16288199	pmid-16288199.txt	"16288199|t|El promotor de la sintasa de óxido nítrico inducible implicado en el glaucoma basado en análisis genético y unión de factores nucleares.
16288199|a|OBJETIVO: El óxido nítrico tiene muchas funciones beneficiosas en el cuerpo humano en las cantidades adecuadas, pero también puede ser peligroso si se produce en cantidades mayores a las necesarias y, por lo tanto, se ha estudiado en relación con varios trastornos neurológicos y no neurológicos. Estudios in vitro e in vivo demuestran una conexión entre la forma inducible de la sintasa de óxido nítrico, iNOS, y el trastorno neuropatológico del glaucoma, una de las principales causas de ceguera en el mundo. En este estudio, buscamos establecer la asociación genética entre iNOS y el glaucoma de ángulo abierto primario, POAG, y encontrar el elemento(s) funcional(es) conectado(s) con la patogénesis de la enfermedad. MÉTODOS: Se genotiparon dos microsatélites, una inserción/deleción y ocho polimorfismos de nucleótido único (SNP) en la región reguladora de iNOS en 200 pacientes con POAG y 200 controles de la misma edad. Además, se examinó el microsatélite CCTTT por su capacidad de unión a proteínas en un ensayo de movilidad electroforética, EMSA. RESULTADOS: Hubo una diferencia significativa en la distribución de alelos del microsatélite CCTTT entre pacientes y controles. (CCTTT)14, que se ha informado que tiene una actividad más alta en un constructo de reportero, fue significativamente más abundante en pacientes con POAG, mientras que (CCTTT)10 y (CCTTT)13 fueron menos comunes. En EMSA, el alelo (CCTTT)14 exhibió una unión específica de proteínas nucleares. CONCLUSIONES: Estos resultados, junto con otros estudios sobre este gen y el microsatélite CCTTT, establecen por primera vez una asociación genética de iNOS con POAG y sugieren una función reguladora para el microsatélite.
"
16311014	pmid-16311014.txt	"16311014|t|Plataforma de genotipado flexible y versátil mediante extensión de cebadores en fase líquida y sistema universal tag/anti-tag: un estudio de array.
16311014|a|Este estudio demuestra una plataforma basada en array para genotipar simultáneamente polimorfismos de nucleótido único (SNP) y algunas inserciones/deleciones cortas (indels) mediante la integración del sistema universal tag/anti-tag (TAT), la extensión de cebadores en fase líquida (LIPEX) y una nueva estrategia de detección de dos colores en formato de array (TATLIPEXA). El sistema TAT permite que un chip universal sea utilizado para muchas aplicaciones, y el LIPEX simplifica la preparación de la muestra pero mejora significativamente la sensibilidad. Lo más importante es que todos los SNP y algunos indels cortos pueden ser interrogados en una sola reacción con solo dos ddNTP fluorescentes. El concepto de TATLIPEXA se demuestra para nueve SNP (ocho mutaciones puntuales y una inserción de una sola base), y los genotipos obtenidos muestran una tasa de concordancia notable del 100% con la secuenciación de ADN y la polimorfismo de longitud de fragmentos de restricción. Además, TATLIPEXA es capaz de proporcionar información cuantitativa sobre la frecuencia alélica en muestras de ADN agrupadas, lo que podría servir como una herramienta de detección rápida para SNP asociados con enfermedades.
"
16321363	pmid-16321363.txt	"16321363|t|Trastorno congénito de la glicosilación tipo Ic debido a una deleción de novo y una mutación hALG-6.
16321363|a|Describimos una nueva causa de trastorno congénito de la glicosilación tipo Ic (CDG-Ic) en una niña con un fenotipo CDG relativamente leve. Sus células acumularon oligosacáridos unidos a lípidos que carecían de tres residuos de glucosa, y la secuenciación del gen ALG6 mostró lo que inicialmente parecía ser una mutación puntual novedosa homocigota (338G>A). Sin embargo, el análisis de haplotipos mostró que la paciente no lleva marcadores de ADN paternos que se extiendan 33 kb en la dirección telomérica desde la región ALG6, y el análisis de microsatélites extendió la región anormal a al menos 2,5 Mb. Utilizamos cariotipado de alta resolución para confirmar una deleción (10-12 Mb) [del(1)(p31.2p32.3)] y no encontramos anomalías estructurales en el padre, lo que sugiere un evento de novo. Nuestros hallazgos amplían las causas de CDG a deleciones de ADN más grandes e identifican la primera mutación CDG-Ic japonesa.
"
